BAP12345-1123,2015-11-24,'23:42:08.921,TLG_112315,1504,1505,EXACT,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getBanOutForBillingInd,8.31
BAP12345-1123,2015-11-24,'23:42:08.943,TLG_112315,1631,1632,EXACT,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getSubUnbilledBal,8.31
BAP12345-1123,2015-11-24,'23:42:08.997,TLG_112315,1628,1629,EXACT,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getSubUnbilledBal,8.31
BAP12345-1123,2015-11-24,'23:42:12.419,TLG_112315,1710,1711,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getContractRenewalHistory,8.31
BAP12345-1123,2015-11-24,'23:42:12.429,TLG_112315,1672,1673,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMobileLevelData,8.31
BAP12345-1123,2015-11-24,'23:42:12.431,TLG_112315,1551,1552,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getAdjNChrNCrd,8.31
BAP12345-1123,2015-11-24,'23:42:12.773,ServiceLocator,1511,1512,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:42:49.354,PAMBIS_112315,342,343,EXACT,_PAM_Stub.retrieveCustomerPaymentView3,8.31
BAP12345-1123,2015-11-24,'23:43:17.415,MPS_112315,134,135,EXACT,updateMemberRequest,8.31
BAP12345-1123,2015-11-24,'23:43:19.675,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:19.716,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:20.053,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,8.31
BAP12345-1123,2015-11-24,'23:43:20.154,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,8.31
BAP12345-1123,2015-11-24,'23:43:20.378,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:20.483,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:20.697,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:20.854,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:24.790,TLG_112315,1916,1917,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductListInquireInfo,8.31
BAP12345-1123,2015-11-24,'23:43:24.884,TLG_112315,2008,2009,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMarketBySubscriber,8.31
BAP12345-1123,2015-11-24,'23:43:25.227,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:25.227,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:25.243,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:25.555,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,8.31
BAP12345-1123,2015-11-24,'23:43:25.555,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,8.31
BAP12345-1123,2015-11-24,'23:43:25.555,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,8.31
BAP12345-1123,2015-11-24,'23:43:25.882,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:25.882,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:25.882,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:26.194,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:26.194,ServiceLocator,1449,1450,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:26.210,ServiceLocator,1449,1450,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:26.647,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:26.647,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:26.974,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:26.974,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:30.269,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:30.587,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:31.588,CSI_112315,1372,1373,EXACT,InquireUnifiedCustomerLinkRecommendationsRequest,8.31
BAP12345-1123,2015-11-24,'23:43:32.057,TLG_112315,2192,2193,EXACT,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getAgreementInfo,8.31
BAP12345-1123,2015-11-24,'23:43:32.057,TLG_112315,2307,2308,EXACT,ProductAgreementBean_sd4w3n_EOImpl_1030_WLStub.getCurrentFeatures,8.31
BAP12345-1123,2015-11-24,'23:43:32.468,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:32.472,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:32.788,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:32.792,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:35.659,TLG_112315,2100,2101,EXACT,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductInquireInfo,8.31
BAP12345-1123,2015-11-24,'23:43:36.093,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,8.31
BAP12345-1123,2015-11-24,'23:43:36.415,ServiceLocator,1067,1068,EXACT,ServiceLocator.getRemoteEJBReference,8.31
BAP12345-1123,2015-11-24,'23:43:37.876,TLG_112315,2215,2216,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,8.31
BAP12345-1123,2015-11-24,'23:43:37.879,TLG_112315,2215,2216,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,8.31
BAP12345-1123,2015-11-24,'23:43:41.502,TLG_112315,2215,2216,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getLogicalDateByType,8.31
BAP12345-1123,2015-11-24,'23:43:41.835,TLG_112315,2396,2397,EXACT,RefQueryBean_3xgipj_EOImpl_1030_WLStub.getEquDetailsBySerialNo,8.31
BAP12345-1123,2015-11-24,'23:44:00.369,CSI_112315,1386,1387,EXACT,InquireUnifiedCustomerLoginProfileRequest,8.31
BAP12345-1123,2015-11-24,'23:44:00.734,MPS_112315,139,140,EXACT,updateMemberRequest,8.31
BAP67890-1120,2015-11-25,'00:19:11.529,TGUARD_112015,82,83,EXACT,authenticateUserRequest,12.57
BAP67890-1120,2015-11-25,'00:19:13.460,CSI_112015,562,563,EXACT,InquireUnifiedCustomerLoginProfileRequest,12.57
BAP67890-1120,2015-11-25,'00:19:13.781,GRID_112015,73,74,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,12.57
BAP67890-1120,2015-11-25,'00:19:13.791,ServiceLocator,1511,1512,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:50.403,PAMBIS_112015,118,119,EXACT,_PAM_Stub.retrievePaymentProfile,12.57
BAP67890-1120,2015-11-25,'00:19:50.704,MRE_112015,,,NO_MATCH,InitiateBulkUpgradeEligibilityRequest,12.57
BAP67890-1120,2015-11-25,'00:19:50.968,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:51.294,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:51.618,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:51.727,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:52.267,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:52.503,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:52.828,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:53.147,ServiceLocator,1073,1074,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:55.858,TLG_112015,,,NO_MATCH,BanServicesBean_3sdvt9_EOImpl_1030_WLStub.loadAccount,12.57
BAP67890-1120,2015-11-25,'00:19:56.010,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getBanInquireInfo,12.57
BAP67890-1120,2015-11-25,'00:19:56.946,LDAP_112015,94,95,EXACT,LdapConnectionPool.getConnection,12.57
BAP67890-1120,2015-11-25,'00:19:56.961,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:56.963,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:56.994,ServiceLocator,1507,1498,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:56.998,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.000,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.003,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.005,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.007,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.560,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.564,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.567,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.570,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.572,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.574,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.576,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:57.578,ENABLER_112015,,,NO_MATCH,CM9PerformanceIndicatorServicesBean_4qfjec_EOImpl_922_WLStub.getRatedPerformanceIndicators,12.57
BAP67890-1120,2015-11-25,'00:19:57.630,LDAP_112015,102,103,EXACT,LDAPConnection.search,12.57
BAP67890-1120,2015-11-25,'00:19:57.886,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.890,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.893,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.895,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.898,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.900,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.903,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:57.905,CSI_112015,781,258,SIGNATURE,InquireUpgradeEligibilityRequest,12.57
BAP67890-1120,2015-11-25,'00:19:58.052,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:58.058,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:58.080,GRID_112015,73,74,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,12.57
BAP67890-1120,2015-11-25,'00:19:58.204,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.208,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.212,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.214,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.216,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.219,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.223,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:58.729,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:58.732,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:19:58.912,TLG_112015,,,NO_MATCH,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getSubUnbilledBal,12.57
BAP67890-1120,2015-11-25,'00:19:58.914,TLG_112015,,,NO_MATCH,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getBanOutForBillingInd,12.57
BAP67890-1120,2015-11-25,'00:19:58.930,TLG_112015,,,NO_MATCH,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getSubUnbilledBal,12.57
BAP67890-1120,2015-11-25,'00:19:58.932,TLG_112015,,,NO_MATCH,SubscriberUsageConvBean_gwkhbn_EOImpl_1030_WLStub.getBanOutForBillingInd,12.57
BAP67890-1120,2015-11-25,'00:19:59.053,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:59.056,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:19:59.369,ServiceLocator,1136,1137,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:59.381,ServiceLocator,1437,1438,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:19:59.707,TLG_112015,,,NO_MATCH,TitanServicesBean_iz1fpv_EOImpl_1030_WLStub.getConvergeEligibilityResults,12.57
BAP67890-1120,2015-11-25,'00:19:59.737,TLG_112015,,,NO_MATCH,BanFinancialActivitiesBean_ukdb17_EOImpl_1030_WLStub.getUnbilledMobileDownload,12.57
BAP67890-1120,2015-11-25,'00:20:02.273,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getContractRenewalHistory,12.57
BAP67890-1120,2015-11-25,'00:20:02.283,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getAdjNChrNCrd,12.57
BAP67890-1120,2015-11-25,'00:20:02.286,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMobileLevelData,12.57
BAP67890-1120,2015-11-25,'00:20:03.177,ServiceLocator,1511,1512,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:20:39.955,PAMBIS_112015,150,151,EXACT,_PAM_Stub.retrieveCustomerPaymentView3,12.57
BAP67890-1120,2015-11-25,'00:20:42.927,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:43.128,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:43.253,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:20:43.460,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:20:43.580,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:43.783,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:43.897,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:20:44.130,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:20:47.963,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getProductListInquireInfo,12.57
BAP67890-1120,2015-11-25,'00:20:48.167,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMarketBySubscriber,12.57
BAP67890-1120,2015-11-25,'00:20:48.653,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:48.655,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:48.977,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:20:48.979,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:20:49.302,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:49.305,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:20:49.620,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:20:49.624,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:20:53.685,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMarketBySubscriber,12.57
BAP67890-1120,2015-11-25,'00:20:53.687,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getMarketBySubscriber,12.57
BAP67890-1120,2015-11-25,'00:21:16.403,CSI_112015,932,933,EXACT,InquireUnifiedCustomerLinkRecommendationsRequest,12.57
BAP67890-1120,2015-11-25,'00:21:17.229,GRID_112015,79,80,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,12.57
BAP67890-1120,2015-11-25,'00:21:18.343,CSI_112015,932,933,EXACT,InquireUnifiedCustomerLinkRecommendationsRequest,12.57
BAP67890-1120,2015-11-25,'00:21:18.864,GRID_112015,79,80,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,12.57
BAP67890-1120,2015-11-25,'00:21:42.754,MPS_112015,161,162,EXACT,updateMemberRequest,12.57
BAP67890-1120,2015-11-25,'00:21:42.915,CSI_112015,967,968,EXACT,InquireUnifiedCustomerLoginProfileRequest,12.57
BAP67890-1120,2015-11-25,'00:22:57.574,TGUARD_112015,88,89,EXACT,authenticateUserRequest,12.57
BAP67890-1120,2015-11-25,'00:22:59.055,CSI_112015,568,569,EXACT,InquireUnifiedCustomerLoginProfileRequest,12.57
BAP67890-1120,2015-11-25,'00:23:00.010,ServiceLocator,1511,1512,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:00.013,GRID_112015,85,86,EXACT,WirelessDashboardProviderImpl.getWirelessDashboardResponse,12.57
BAP67890-1120,2015-11-25,'00:23:36.306,PAMBIS_112015,124,125,EXACT,_PAM_Stub.retrievePaymentProfile,12.57
BAP67890-1120,2015-11-25,'00:23:36.558,CSI_112015,827,828,EXACT,InquireUnifiedCustomerLoginProfileRequest,12.57
BAP67890-1120,2015-11-25,'00:23:36.575,BDS_112015,63,64,EXACT,InquireAccountDetailListRequest,12.57
BAP67890-1120,2015-11-25,'00:23:36.635,CSI_112015,597,598,EXACT,InquireUnifiedCustomerLoginProfileRequest,12.57
BAP67890-1120,2015-11-25,'00:23:36.697,CAPM_112015,94,95,EXACT,CapmGetAffiliatePymtBalanceProcessor.execute,12.57
BAP67890-1120,2015-11-25,'00:23:36.708,CAPM_112015,113,114,EXACT,CapmGetAffiliatePymtBalanceProcessor.execute,12.57
BAP67890-1120,2015-11-25,'00:23:36.716,CAPM_112015,116,117,EXACT,CapmGetAffiliatePymtBalanceProcessor.execute,12.57
BAP67890-1120,2015-11-25,'00:23:36.758,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:36.760,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:37.261,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:37.264,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:37.587,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:37.589,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:37.905,ServiceLocator,1073,1074,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:37.908,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:40.617,TLG_112015,,,NO_MATCH,BanServicesBean_3sdvt9_EOImpl_1030_WLStub.loadAccount,12.57
BAP67890-1120,2015-11-25,'00:23:41.975,TLG_112015,,,NO_MATCH,AppQueryBean_tktr17_EOImpl_1030_WLStub.getBanInquireInfo,12.57
BAP67890-1120,2015-11-25,'00:23:42.996,CSI_112015,786,787,EXACT,InquireUpgradeEligibilityRequest,12.57
BAP67890-1120,2015-11-25,'00:23:43.143,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.148,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.176,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.178,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.180,ServiceLocator,1507,1498,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:43.184,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.186,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.188,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.191,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.193,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.466,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.472,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.497,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.502,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.506,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.511,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.513,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.515,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.517,TCM,26,27,OPERATION,TelegenceConnectionManager.getTicket,12.57
BAP67890-1120,2015-11-25,'00:23:43.557,ENABLER_112015,,,NO_MATCH,CM9PerformanceIndicatorServicesBean_4qfjec_EOImpl_922_WLStub.getRatedPerformanceIndicators,12.57
BAP67890-1120,2015-11-25,'00:23:43.791,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.796,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.821,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.824,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.831,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.833,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.837,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.840,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:43.842,TCM,8,9,OPERATION,TelegenceConnectionManager.getUrl,12.57
BAP67890-1120,2015-11-25,'00:23:44.108,ServiceLocator,1136,1137,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.112,ServiceLocator,1437,1438,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.138,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.147,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.151,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.154,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.156,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.160,ServiceLocator,1070,1071,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.164,ServiceLocator,1443,1444,EXACT,ServiceLocator.getRemoteEJBReference,12.57
BAP67890-1120,2015-11-25,'00:23:44.675,TLG_112015,,,NO_MATCH,TitanServicesBean_iz1fpv_EOImpl_1030_WLStub.getConvergeEligibilityResults,12.57
